4754,668,207
4754,591,207
4754,590,217
4754,589,222
4754,586,231
4754,607,314
4754,588,318
4754,590,321
4754,590,329
4754,582,329
4754,586,332
4754,616,377
4754,611,381
4754,601,382
4754,608,390
4754,608,395
4754,605,405
4754,601,412
4754,599,418
4754,600,432
4754,601,443
4754,601,451
4754,599,464
4754,608,487
4754,595,476
4754,601,479
4754,597,491
4754,600,495
4754,597,502
4754,583,490
4754,572,509
4754,597,510
4754,588,511
4754,615,556
4754,585,564
4754,597,550
4754,595,563
4754,591,568
4754,595,569
4754,591,576
4754,591,579
4754,589,579
4754,589,581
4754,587,582
4754,581,598
4754,584,604
4754,588,610
4754,577,608
4754,585,610
4754,582,611
4754,577,615
4754,588,615
4754,583,617
4754,589,617
4754,591,618
4754,583,618
4754,582,621
4754,587,620
4754,588,622
4754,588,622
4754,582,621
4754,583,620
4754,588,622
4754,581,622
4754,579,622
4754,580,624
4754,580,625
4754,582,625
4754,580,626
4754,581,626
4754,581,628
4754,592,648
4754,568,619
4754,584,626
4754,578,629
4754,585,632
4754,582,635
4754,580,635
4754,584,635
4754,580,635
4754,573,635
4754,531,637
4754,515,632
4754,516,632
4754,514,632
4754,529,637
4754,526,637
4754,501,644
4754,501,644
4754,520,633
4754,526,639
4754,526,638
4754,502,645
4754,503,633
4754,519,635
4754,519,635
4822,1299,86
4822,1300,97
4822,1304,110
4822,1297,122
4822,1296,135
4822,1296,145
4822,1298,159
4822,1304,166
4822,1299,178
4822,1296,188
4822,1300,239
4822,1299,247
4822,1292,256
4822,1289,271
4822,1288,297
4822,1299,309
4822,1288,318
4822,1283,327
4822,1323,395
4822,1322,409
4822,1324,372
4822,1315,447
4822,1294,506
4822,1307,459
4822,1316,457
4822,1314,456
4822,1315,461
4822,1301,476
4822,1292,486
4822,1295,496
4822,1293,510
4822,1288,519
4822,1291,523
4822,1295,542
4822,1297,548
4822,1295,571
4822,1299,576
4822,1300,589
4822,1297,589
4822,1302,600
4822,1310,627
4822,1301,624
4822,1318,620
4822,1313,635
4822,1317,645
4822,1313,664
4822,1291,664
4822,1315,648
4822,1324,597
4822,1316,623
4822,1316,631
4822,1317,634
4822,1316,642
4822,1309,618
4822,1305,616
4822,1318,639
4822,1281,665
4822,1277,675
4822,1222,636
4822,1276,552
4822,1277,524
4822,1284,539
4822,1291,525
4822,1292,580
4822,1289,630
4822,1322,702
4822,1311,709
4822,1373,724
4822,1375,713
4822,1376,721
4822,1377,746
4822,1369,750
4822,1469,750
4822,1481,765
4822,1395,762
4822,1392,776
4822,1392,799
4822,1391,801
4822,1409,730
4822,1416,746
4822,1414,756
4822,1415,756
4822,1407,760
4822,1421,765
4822,1443,747
4822,1399,815
4822,1397,838
4822,1385,863
4822,1392,843
4822,1395,856
4822,1389,854
4822,1402,882
4822,1398,866
4822,1396,871
4822,1399,852
4822,1391,881
4822,1392,894
4822,1392,896
4822,1391,897
4822,1378,885
4822,1386,888
4822,1357,914
4822,1337,927
4822,1362,913
4822,1341,938
4822,1361,942
4822,1389,937
4822,1418,937
4822,1384,934
4822,1379,927
4822,1359,939
4822,1365,945
4822,1365,945
4822,1355,945
4822,1355,939
4822,1355,940
4822,1361,935
4822,1354,941
4822,1367,943
4822,1354,945
4822,1355,945
4822,1355,945
4822,1350,944
4822,1359,945
4822,1360,936
4822,1386,938
4822,1357,948
4822,1357,946
4822,1357,947
4822,1358,953
4822,1360,956
4822,1360,945
4822,1360,945
4822,1358,947
4822,1358,941
4822,1354,947
4822,1354,942
4822,1356,952
4822,1358,948
4822,1358,948
4822,1358,948
4822,1358,948
4822,1358,948
4897,1149,262
4897,1166,261
4897,1136,259
4897,1163,304
4897,1130,333
4897,1166,294
4897,1154,293
4897,1168,323
4897,1167,338
4897,1167,362
4897,1170,371
4897,1177,375
4897,1181,386
4897,1183,396
4897,1179,384
4897,1166,380
4897,1159,392
4897,1140,381
4897,1132,387
4897,1163,394
4897,1183,401
4897,1180,403
4897,1138,380
4897,1142,362
4897,1147,389
4897,1167,380
4897,1170,365
4897,1158,371
4897,1170,360
4897,1167,363
4897,1172,369
4897,1166,372
4897,1165,376
4897,1167,387
4897,1175,348
4897,1182,409
4897,1189,462
4897,1193,480
4897,1193,483
4897,1203,444
4897,1190,418
4897,1215,430
4897,1215,440
4897,1200,451
4897,1202,459
4897,1207,470
4897,1205,473
4897,1200,485
4897,1195,494
4897,1190,495
4897,1197,499
4897,1186,521
4897,1153,507
4897,1166,504
4897,1194,496
4897,1194,490
4897,1182,495
4897,1194,477
4897,1192,479
4897,1191,492
4897,1193,504
4897,1181,504
4897,1175,512
4897,1161,512
4897,1163,513
4897,1164,520
4897,1165,528
4897,1165,500
4897,1163,510
4897,1185,498
4897,1163,516
4897,1157,521
4897,1222,580
4897,1187,600
4897,1161,608
4897,1162,603
4897,1165,608
4897,1156,617
4897,1154,596
4897,1163,597
4897,1154,602
4897,1152,606
4897,1151,608
4897,1143,612
4897,1150,611
4897,1148,613
4897,1147,614
4897,1149,614
4897,1143,616
4897,1140,611
4897,1142,616
4897,1140,612
4897,1145,617
4897,1153,611
4897,1154,611
4897,1146,617
4897,1150,611
4897,1146,617
4897,1147,615
4897,1147,616
4897,1153,611
4897,1152,611
4897,1155,612
4897,1151,612
4897,1152,614
4897,1143,618
4897,1145,617
4897,1156,612
4897,1148,618
4897,1145,620
4897,1145,618
4897,1147,618
4897,1147,618
4897,1145,621
4897,1148,618
4897,1147,619
4897,1144,622
4897,1145,622
4897,1144,622
4897,1145,622
4897,1144,621
4897,1145,623
4897,1145,623
4897,1146,623
4897,1144,623
4897,1146,623
4897,1146,623
4897,1145,623
4897,1145,624
4897,1156,619
4897,1144,622
4897,1144,624
4897,1143,624
4897,1152,620
4897,1151,619
4897,1152,620
4897,1145,624
4897,1144,624
4897,1153,617
4897,1153,619
4897,1153,619
4897,1155,619
4897,1155,617
4897,1155,619
4897,1147,625
4897,1147,625
4897,1147,625
4897,1155,617
4897,1155,617
4897,1155,618
4897,1155,618
4897,1155,617
4897,1153,617
4897,1152,619
4897,1143,627
4897,1143,625
4897,1143,625
4897,1144,625
4897,1144,628
4897,1156,618
4897,1152,618
4897,1156,620
4897,1156,620
4897,1155,620
4897,1156,620
4897,1155,621
4897,1156,621
4897,1156,621
4897,1156,621
4897,1157,618
4897,1159,617
4897,1152,621
4897,1152,621
4897,1153,621
4897,1156,621
4897,1157,621
4897,1154,622
4897,1155,622
4904,1521,285
4904,1527,292
4904,1532,295
4904,1526,305
4904,1527,329
4904,1528,344
4904,1525,354
4904,1526,365
4904,1530,369
4904,1527,379
4904,1521,395
4904,1520,406
4904,1530,409
4904,1520,449
4904,1540,463
4904,1512,527
4904,1526,520
4904,1529,530
4904,1528,540
4904,1537,550
4904,1539,550
4904,1566,525
4904,1580,525
4904,1537,546
4904,1543,557
4904,1540,568
4904,1536,579
4904,1621,579
4904,1617,618
4904,1622,628
4904,1585,652
4904,1621,661
4904,1619,696
4904,1620,707
4904,1615,695
4904,1614,700
4904,1613,716
4904,1615,719
4904,1604,708
4904,1590,732
4904,1596,735
4904,1594,738
4904,1615,736
4904,1538,781
4904,1580,822
4904,1579,827
4904,1555,833
4904,1563,838
4904,1568,840
4904,1540,851
4904,1537,853
4904,1546,857
4904,1555,862
4904,1538,874
4904,1563,881
4904,1574,883
4904,1564,882
4904,1603,881
4904,1605,887
4904,1605,892
4904,1605,897
4904,1605,899
4904,1604,907
4904,1605,906
4904,1603,914
4904,1602,915
4904,1602,918
4904,1616,927
4904,1557,937
4904,1608,943
4904,1610,949
4904,1605,951
4904,1596,954
4904,1603,972
4904,1604,977
4904,1604,979
4904,1608,983
4904,1604,982
4904,1596,986
4904,1607,983
4904,1609,985
4904,1608,984
4904,1605,985
4904,1607,985
4904,1606,985
4904,1604,992
4904,1604,985
4904,1607,986
4904,1607,984
4904,1608,983
4904,1605,983
4904,1605,983
4904,1603,985
4904,1605,987
4904,1606,991
4904,1600,990
4904,1605,993
4904,1600,990
4904,1600,991
4904,1603,994
4904,1603,994
4904,1610,987
4904,1607,996
4904,1605,996
4904,1605,989
4904,1605,997
4904,1605,989
4904,1606,989
4904,1605,998
4904,1607,999
4904,1610,997
4904,1606,999
4904,1606,999
4904,1606,990
4904,1606,990
4904,1606,1000
4904,1606,990
4904,1607,991
4904,1607,991
4904,1609,990
4904,1609,991
4904,1607,991
4904,1607,991
4904,1607,991
4904,1607,991
4904,1608,992
4904,1607,993
4904,1608,991
4904,1608,991
4904,1608,992
4904,1607,991
4904,1607,989
4904,1607,1001
4904,1609,1000
4904,1604,1000
4904,1607,1001
4904,1607,1001
4904,1607,993
4904,1607,993
4904,1598,994
4904,1599,993
4904,1607,1002
4904,1598,999
4904,1598,999
4904,1599,999
4904,1599,999
4904,1598,999
4904,1606,994
4904,1599,995
4904,1608,1003
4904,1606,1004
4904,1606,1005
4904,1606,992
4904,1606,995
4904,1606,995
4904,1607,995
4904,1609,995
4904,1609,994
4904,1607,1004
4904,1607,1004
4904,1609,1004
4904,1609,1004
4904,1603,1004
4904,1603,1004
4904,1607,1005
4904,1610,993
4904,1607,992
4912,44,30
4912,26,44
4912,28,63
4912,26,60
4912,33,54
4912,50,17
4912,55,33
4912,84,52
4912,95,72
4912,106,29
4912,111,19
4912,34,45
4912,31,50
4912,31,59
4912,28,84
4912,28,99
4912,25,102
4912,32,40
4912,26,63
4912,25,162
4912,60,161
4912,84,198
4912,36,161
4912,36,161
4912,36,166
4912,36,179
4912,30,172
4912,30,177
4912,30,180
4912,29,201
4912,29,204
4912,29,211
4912,29,210
4912,30,212
4912,30,207
4912,32,207
4912,32,206
4912,32,207
4912,38,116
4912,33,153
4912,29,159
4912,31,164
4912,34,174
4912,33,176
4912,61,172
4912,61,175
4912,60,162
4912,60,166
4912,62,172
4912,59,174
4912,59,178
4912,58,181
4912,58,183
4912,58,185
4912,59,186
4912,59,188
4912,58,189
4912,58,189
4912,57,190
4912,57,191
4912,57,194
4912,57,195
4912,57,196
4912,56,197
4912,56,197
4912,57,198
4912,56,198
4912,57,199
4912,57,199
4912,56,200
4912,56,200
4912,56,200
4912,56,200
4912,56,200
4912,56,201
4912,56,201
4912,56,201
4912,55,202
4912,55,202
4912,55,204
4912,55,204
4912,55,205
4912,55,205
4912,55,206
4912,55,220
4912,55,220
4912,55,220
4912,55,220
4912,55,221
4912,55,221
4912,54,221
4912,55,221
4912,55,209
4912,55,222
4912,55,222
4912,55,222
4912,55,222
4912,55,210
4912,55,211
4912,55,211
4912,55,212
4912,55,213
4912,55,213
4912,55,213
4912,55,213
4912,55,213
4912,55,214
4912,55,214
4912,55,215
4912,55,215
4912,55,215
4912,55,230
4912,54,230
4912,54,215
4912,54,215
4912,54,216
4912,54,216
4912,54,216
4912,54,233
4912,54,234
4912,54,217
4912,54,217
4912,54,217
4912,54,223
4912,54,217
4912,54,236
4912,54,236
4912,54,236
4912,55,236
4912,55,218
4912,55,219
4912,55,237
4912,55,237
4912,55,237
4912,55,237
4912,54,239
4912,54,239
4912,54,239
4912,54,239
4912,54,240
4912,54,240
4912,54,240
4912,54,241
4912,54,241
4912,55,241
4912,55,242
4912,55,242
4912,55,242
4912,55,242
4912,54,243
4912,55,243
4912,55,243
4912,55,243
4912,55,244
4912,55,244
4912,55,244
4912,55,245
4918,1120,695
4918,1155,696
4918,1168,643
4918,1176,672
4918,1162,659
4918,1158,663
4918,1170,692
4918,1173,660
4918,1177,647
4918,1163,673
4918,1192,665
4918,1180,680
4918,1180,695
4918,1187,693
4918,1204,700
4918,1189,721
4918,1178,731
4918,1203,738
4918,1173,763
4918,1186,773
4918,1174,767
4918,1202,771
4918,1177,799
4918,1177,793
4918,1159,812
4918,1184,818
4918,1167,811
4918,1168,816
4918,1186,814
4918,1198,848
4918,1172,807
4918,1176,801
4918,1165,813
4918,1175,798
4918,1180,808
4918,1145,800
4918,1144,806
4918,1131,811
4918,1124,814
4918,1115,822
4918,1101,754
4918,1138,772
4918,1136,780
4918,1120,798
4918,1122,807
4918,1071,759
4918,1075,770
4918,1121,806
4918,1123,812
4918,1125,795
4918,1125,796
4918,1125,798
4918,1120,797
4918,1119,796
4918,1127,836
4918,1150,820
4918,1131,788
4918,1131,788
4918,1121,798
4918,1176,809
4918,1130,834
4918,1153,820
4918,1176,810
4918,1121,803
4918,1158,827
4918,1159,815
4918,1162,816
4918,1168,816
4918,1169,816
4918,1176,814
4918,1174,813
4918,1129,842
4918,1129,840
4918,1129,846
4918,1169,816
4920,1610,472
4920,1594,485
4920,1611,516
4920,1618,554
4920,1615,574
4920,1619,584
4920,1619,593
4920,1621,597
4920,1624,601
4920,1623,609
4920,1623,617
4920,1623,624
4920,1617,633
4920,1624,643
4920,1626,652
4920,1614,657
4920,1615,675
4920,1610,640
4920,1599,663
4920,1609,670
4920,1576,637
4920,1591,640
4920,1613,663
4920,1584,679
4920,1568,696
4920,1512,714
4920,1495,728
4920,1508,756
4920,1523,758
4920,1499,770
4920,1502,774
4920,1513,789
4920,1510,797
4920,1513,803
4920,1495,815
4920,1497,817
4920,1496,823
4920,1497,829
4920,1527,874
4920,1496,850
4920,1484,877
4920,1498,882
4920,1496,887
4920,1479,899
4920,1482,905
4920,1480,909
4920,1479,907
4920,1478,919
4920,1476,920
4920,1475,926
4920,1475,930
4920,1476,929
4920,1474,933
4920,1473,943
4920,1473,946
4920,1472,948
4920,1471,954
4920,1488,954
4920,1497,971
4920,1470,960
4920,1470,963
4920,1472,967
4920,1486,968
4920,1469,972
4920,1468,976
4920,1485,976
4920,1485,976
4920,1468,984
4920,1485,985
4920,1486,982
4920,1468,986
4920,1468,987
4920,1484,987
4920,1469,988
4920,1484,989
4920,1469,992
4920,1486,992
4920,1488,993
4920,1488,993
4920,1488,994
4920,1488,996
4920,1488,995
4920,1488,998
4920,1488,995
4920,1488,998
4920,1488,998
4920,1488,998
4920,1488,998
4920,1488,996
4920,1487,998
4920,1488,999
4920,1488,999
4920,1488,999
4920,1489,1001
4920,1489,1002
4920,1489,1002
4920,1490,1002
4920,1488,1003
4920,1488,1003
4920,1488,1003
4920,1488,1003
4920,1490,1003
4920,1490,1003
4920,1490,1003
4920,1490,1004
4920,1490,1004
4920,1491,1005
4920,1491,1006
4920,1490,1007
4920,1490,1006
4920,1490,1006
4920,1490,1006
4920,1490,1007
4920,1490,1007
4920,1490,1006
4920,1491,1007
4920,1488,1007
4920,1488,1007
4920,1490,1007
4920,1490,1007
4920,1490,1007
4920,1490,1007
4920,1490,1007
4920,1490,1007
4920,1490,1008
4920,1477,1008
4920,1477,1008
4920,1472,1008
4920,1491,1009
4920,1491,1011
4920,1491,1009
4920,1490,1009
4920,1491,1009
4920,1489,1010
4920,1489,1010
4920,1491,1011
4920,1491,1011
4920,1491,1011
4920,1490,1011
4920,1490,1011
4920,1492,1011
4920,1492,1011
4920,1491,1011
4920,1491,1011
4920,1491,1016
4920,1492,1016
4920,1492,1013
4920,1492,1013
4920,1492,1013
4920,1492,1013
4920,1492,1013
4920,1491,1011
4924,1307,474
4924,1311,484
4924,1297,482
4924,1305,469
4924,1301,478
4924,1297,486
4924,1297,523
4924,1298,528
4924,1306,537
4924,1303,531
4924,1287,514
4924,1294,483
4924,1302,477
4924,1296,502
4924,1300,494
4924,1292,498
4924,1288,506
4924,1288,514
4924,1299,524
4924,1299,533
4924,1307,542
4924,1331,588
4924,1308,591
4924,1314,570
4924,1314,585
4924,1313,562
4924,1315,608
4924,1318,593
4924,1287,602
4924,1302,611
4924,1289,598
4924,1287,609
4924,1286,613
4924,1290,631
4924,1284,629
4924,1279,663
4924,1277,682
4924,1280,670
4924,1268,699
4924,1281,696
4924,1265,727
4924,1250,808
4924,1256,828
4924,1256,844
4924,1321,802
4924,1324,783
4924,1320,797
4924,1303,807
4924,1315,816
4924,1311,810
4924,1308,817
4924,1317,829
4924,1302,846
4924,1307,838
4924,1309,838
4924,1309,842
4924,1309,850
4924,1308,847
4924,1305,859
4924,1319,854
4924,1317,864
4924,1313,856
4924,1316,856
4924,1319,865
4924,1317,872
4924,1315,869
4924,1317,871
4924,1305,897
4924,1303,899
4924,1300,917
4924,1306,942
4924,1306,948
4924,1307,930
4924,1301,930
4924,1302,931
4924,1327,943
4924,1323,944
4924,1304,949
4924,1301,948
4924,1294,945
4924,1296,932
4924,1295,933
4924,1293,941
4924,1321,945
4924,1321,946
4924,1292,952
4924,1294,949
4924,1322,945
4924,1322,936
4924,1323,936
4924,1322,938
4924,1293,952
4924,1320,949
4924,1322,949
4924,1324,950
4924,1323,952
4924,1322,939
4924,1322,950
4924,1298,940
4924,1295,954
4924,1291,957
4924,1292,957
4924,1291,957
4924,1295,943
4924,1292,944
4924,1288,956
4924,1288,957
4924,1287,943
4924,1295,944
4924,1303,945
4924,1303,944
4924,1296,944
4924,1296,944
4924,1307,944
4924,1308,944
4924,1308,944
4924,1305,945
4924,1304,945
4924,1303,945
4924,1305,945
4924,1304,945
4924,1294,949
4924,1300,946
4924,1295,946
4924,1295,960
4924,1286,956
4924,1287,954
4924,1276,953
4939,1888,16
4939,1885,21
4939,1885,27
4939,1888,32
4939,1888,39
4939,1886,41
4939,1886,42
4939,1885,43
4939,1883,43
4939,1878,45
4939,1875,44
4939,1873,44
4939,1871,43
4939,1867,45
4939,1865,46
4939,1863,46
4939,1863,47
4939,1860,50
4939,1858,55
4939,1858,54
4939,1853,58
4939,1850,60
4939,1850,63
4939,1846,77
4939,1844,70
4939,1816,74
4939,1815,91
4939,1814,84
4939,1814,89
4939,1814,103
4939,1813,106
4939,1814,111
4939,1813,114
4939,1799,111
4939,1783,116
4939,1769,124
4939,1770,129
4939,1793,132
4939,1785,136
4939,1783,142
4939,1743,147
4939,1728,49
4939,1726,59
4939,1723,69
4939,1722,78
4939,1722,86
4939,1733,107
4939,1724,140
4939,1724,147
4939,1729,156
4939,1731,162
4939,1692,179
4939,1704,194
4939,1708,212
4939,1704,225
4939,1713,226
4939,1718,226
4939,1716,243
4939,1727,243
4939,1721,249
4939,1717,268
4939,1719,280
4939,1715,289
4939,1714,291
4939,1714,298
4939,1716,298
4939,1716,299
4939,1716,298
4939,1716,299
4939,1717,299
4939,1717,299
4939,1718,300
4939,1714,297
4939,1715,301
4939,1714,301
4939,1715,301
4939,1713,305
4939,1712,304
4939,1715,303
4939,1712,302
4939,1714,306
4939,1635,328
4939,1635,328
4939,1635,318
4939,1635,318
4939,1635,318
4941,1604,59
4941,1599,63
4941,1595,69
4941,1600,76
4941,1593,77
4941,1587,93
4941,1594,31
4941,1608,69
4941,1570,90
4941,1568,93
4941,1614,84
4941,1608,93
